id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
25752323,风筝,,https://dou.img.lithub.cc/movie/25752323.jpg,2017-12-17(中国大陆),https://movie.douban.com/subject/25752323/,8.8,"剧情,悬疑",5,看的51集未删减版本。一边是愚，一边是义。,,2024-08-01 23:04:11,2017 / 中国大陆 / 剧情 悬疑 / 柳云龙 / 柳云龙 罗海琼
35956190,走走停停,,https://dou.img.lithub.cc/movie/35956190.jpg,2024-06-08(中国大陆),https://movie.douban.com/subject/35956190/,8,"剧情,喜剧,家庭",2,不喜欢。,,2024-07-14 23:21:27,2024 / 中国大陆 / 剧情 喜剧 家庭 / 龙飞 / 胡歌 高圆圆
35656028,天行健,,https://dou.img.lithub.cc/movie/35656028.jpg,2024-05-08(中国大陆),https://movie.douban.com/subject/35656028/,8.5,剧情,5,好剧，但好像热度不太高,,2024-07-12 14:12:27,2024 / 中国大陆 / 剧情 / 楼健 卫立洲 / 秦俊杰 刘宇宁
36149032,我们一起摇太阳,,https://dou.img.lithub.cc/movie/36149032.jpg,2024-02-10(中国大陆点映),https://movie.douban.com/subject/36149032/,8.1,"剧情,爱情,家庭",5,哭哭笑笑，值得一看。,,2024-05-25 01:01:47,2024 / 中国大陆 中国香港 / 剧情 爱情 家庭 / 韩延 / 彭昱畅 李庚希
36245596,我的阿勒泰,,https://dou.img.lithub.cc/movie/36245596.jpg,2024-05-07(中国大陆),https://movie.douban.com/subject/36245596/,8.9,剧情,5,阖家团圆，撒花🎉,,2024-05-16 22:36:32,2024 / 中国大陆 / 剧情 / 滕丛丛 / 马伊琍 周依然
35575567,沙丘2,,https://dou.img.lithub.cc/movie/35575567.jpg,2024-03-08(中国大陆),https://movie.douban.com/subject/35575567/,8.2,"剧情,动作,科幻",3,场面是大，但剧情是真拖沓，这么个简简单单的故事整快三小时。明显不如第一部。,,2024-04-18 23:59:44,2024 / 美国 加拿大 / 剧情 动作 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚
35593344,奥本海默,,https://dou.img.lithub.cc/movie/35593344.jpg,2023-08-30(中国大陆),https://movie.douban.com/subject/35593344/,8.8,"剧情,传记,历史",4,,,2024-03-19 00:16:52,2023 / 美国 英国 / 剧情 传记 历史 / 克里斯托弗·诺兰 / 基里安·墨菲 艾米莉·布朗特
3001114,沙丘,,https://dou.img.lithub.cc/movie/3001114.jpg,2021-10-22(美国/中国大陆),https://movie.douban.com/subject/3001114/,7.7,"剧情,科幻,冒险",5,,,2024-03-10 21:20:06,2021 / 美国 / 剧情 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 丽贝卡·弗格森
30391186,蜘蛛侠：纵横宇宙,,https://dou.img.lithub.cc/movie/30391186.jpg,2023-06-02(美国/中国大陆),https://movie.douban.com/subject/30391186/,8.4,"喜剧,动作,科幻",2,看得犯困，比平行宇宙那部差很多。,,2024-03-02 22:45:37,2023 / 美国 / 喜剧 动作 科幻 动画 奇幻 冒险 / 乔伊姆·多斯·桑托斯 凯普·鲍尔斯 贾斯汀·汤普森 / 沙梅克·摩尔 海莉·斯坦菲尔德
36151692,周处除三害,,https://dou.img.lithub.cc/movie/36151692.jpg,2024-03-01(中国大陆),https://movie.douban.com/subject/36151692/,8.1,"动作,犯罪",4,灵修院那段返回来干掉被邪教洗脑群众，很解气，一枪一个，这一段在国内院线上映的版本肯定会被剪掉吧。,,2024-03-01 23:08:22,2023 / 中国台湾 / 动作 犯罪 / 黄精甫 / 阮经天 袁富华
35712804,首尔之春,,https://dou.img.lithub.cc/movie/35712804.jpg,2023-11-22(韩国),https://movie.douban.com/subject/35712804/,8.8,剧情,5,不了解韩国历史，我以为片名叫《首尔之春》，怎么着也不至于叛军获胜吧，紧张刺激，一直到最后只剩首都警备司令官单枪匹马，我都还期待着局势反转。,,2024-02-24 00:19:30,2023 / 韩国 / 剧情 / 金成洙 / 黄政民 郑雨盛
35208463,三大队,,https://dou.img.lithub.cc/movie/35208463.jpg,2023-12-15(中国大陆),https://movie.douban.com/subject/35208463/,7.6,"剧情,犯罪",2,,,2024-02-17 21:42:45,2023 / 中国大陆 / 剧情 犯罪 / 戴墨 / 张译 李晨
36369452,飞驰人生2,,https://dou.img.lithub.cc/movie/36369452.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36369452/,7.6,"剧情,喜剧,运动",5,,,2024-02-14 08:16:40,2024 / 中国大陆 / 剧情 喜剧 运动 / 韩寒 / 沈腾 范丞丞
35725869,年会不能停！,,https://dou.img.lithub.cc/movie/35725869.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",4,,,2024-02-13 21:26:10,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
35206436,超异能族,,https://dou.img.lithub.cc/movie/35206436.jpg,2023-08-09(韩国),https://movie.douban.com/subject/35206436/,8.9,"动作,爱情,悬疑",5,明明就叫“超爱能族”。异能只是外壳，异能之下是爱情和亲情。,,2024-01-22 17:27:41,2023 / 韩国 / 动作 爱情 悬疑 奇幻 / 朴仁载 朴允书 / 柳承龙 韩孝周
34885342,人生切割术 第一季,,https://dou.img.lithub.cc/movie/34885342.jpg,2022-02-18(美国),https://movie.douban.com/subject/34885342/,9.1,"剧情,科幻,悬疑",5,期待下一季,,2024-01-18 21:47:17,2022 / 美国 / 剧情 科幻 悬疑 惊悚 / 本·斯蒂勒 伊费·麦卡德尔 / 亚当·斯科特 扎克·切利
35524249,蓝眼武士 第一季,,https://dou.img.lithub.cc/movie/35524249.jpg,2023-11-03(美国),https://movie.douban.com/subject/35524249/,8.7,"剧情,动作,动画",2,瞧你们吹的，3分，不能再多了。若是砍死完结的话可以再加一分，非要第二季圈钱。,,2024-01-13 21:00:23,2023 / 美国 法国 加拿大 / 剧情 动作 动画 冒险 / 厄尔·A·希伯特 简·吴 瑞安·奥洛林 迈克尔·格林 孙诺 阿兰·泰勒 艾伦·万 / 玛雅·厄斯金 田川洋行
25934014,爱乐之城,,https://dou.img.lithub.cc/movie/25934014.jpg,2017-02-14(中国大陆),https://movie.douban.com/subject/25934014/,8.4,"剧情,爱情,歌舞",,结尾那段蒙太奇闪回太棒了。,爱情,2023-12-26 16:11:02,2016 / 美国 / 剧情 爱情 歌舞 / 达米恩·查泽雷 / 瑞恩·高斯林 艾玛·斯通
30267255,疼痛难免,,https://dou.img.lithub.cc/movie/30267255.jpg,2022-02-08(英国),https://movie.douban.com/subject/30267255/,9.4,"剧情,喜剧,同性",4,,,2023-12-20 00:32:24,2022 / 英国 / 剧情 喜剧 同性 / 露西·福布斯 汤姆·金斯利 / 本·卫肖 安比卡·茂德
1299243,棋逢敌手,,https://dou.img.lithub.cc/movie/1299243.jpg,1997-11-25,https://movie.douban.com/subject/1299243/,8.4,"动画,短片,家庭",5,,,2023-12-11 23:25:47,1997 / 美国 / 动画 短片 家庭 / 简·皮克瓦 / Bob Peterson
35932858,拾荒者统治,,https://dou.img.lithub.cc/movie/35932858.jpg,2023-10-19(美国),https://movie.douban.com/subject/35932858/,9.2,"剧情,科幻,动画",4,,,2023-12-08 00:52:17,2023 / 美国 / 剧情 科幻 动画 冒险 / 约瑟夫·本奈特 查尔斯·胡特纳 文森特·徐 雷切尔·里德 克里斯汀·洁恩·申 迭戈·波拉尔 乔纳森·德乔布·恩孔多 / 苏妮特·玛尼 乌米·马萨库
35332568,奇巧计程车,,https://dou.img.lithub.cc/movie/35332568.jpg,2021-04-06(日本),https://movie.douban.com/subject/35332568/,9.5,"剧情,动画,悬疑",4,,,2023-12-04 20:40:29,2021 / 日本 / 剧情 动画 悬疑 / 木下麦 新田典生 西田健一 大庭秀昭 / 花江夏树 饭田里穗
36566263,贝克汉姆,,https://dou.img.lithub.cc/movie/36566263.jpg,2023-10-04(英国),https://movie.douban.com/subject/36566263/,9,"纪录片,传记,运动",5,迷人的小贝,,2023-11-12 21:19:04,2023 / 英国 / 纪录片 传记 运动 / 费舍·史蒂芬斯 / 大卫·贝克汉姆 维多利亚·贝克汉姆
27024903,天才枪手,,https://dou.img.lithub.cc/movie/27024903.jpg,2017-10-13(中国大陆),https://movie.douban.com/subject/27024903/,8.2,"剧情,悬疑,犯罪",4,,,2023-11-12 21:18:38,2017 / 泰国 / 剧情 悬疑 犯罪 / 纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 查侬·散顶腾古
35725842,繁城之下,,https://dou.img.lithub.cc/movie/35725842.jpg,2023-10-13(中国大陆),https://movie.douban.com/subject/35725842/,8.5,"悬疑,犯罪,古装",3,一般吧，男主演得太丧，一心为师父报仇，最后却不知道师父是自己的杀父仇人。大部份靠宁理撑着。8.5分高了。,,2023-10-27 20:02:31,2023 / 中国大陆 / 悬疑 犯罪 古装 / 王铮 / 白宇帆 宁理
1917171,硫磺岛的来信,,https://dou.img.lithub.cc/movie/1917171.jpg,2006-12-09(日本),https://movie.douban.com/subject/1917171/,8.2,"剧情,历史,战争",4,二战后期，日军占据的硫磺岛被美军反攻，守卫硫磺岛的日军有很多是平民百姓征兵而来。这是一场没有支援，注定死亡的战争。士兵们给亲人写信，传不出去的信件。美军Sam母亲写给儿子的信，和日本母亲写信给儿子的口吻一样，情感相通。错误的战争，一个个鲜活的人物，观影过程中作为纯生物意义上的人，十分动容，但日本发起的这场对中华儿女伤痛万分的战争，民族情感上本能拒绝入戏过深。愿世界和平。,,2023-10-20 01:00:10,2006 / 美国 / 剧情 历史 战争 / 克林特·伊斯特伍德 / 渡边谦 二宫和也
35705832,八尺门的辩护人,,https://dou.img.lithub.cc/movie/35705832.jpg,2023-07-02(中国台湾),https://movie.douban.com/subject/35705832/,8.7,"剧情,悬疑",4,只要给群众想要的，他们就不会记住自己应得的。一部剧牵扯司法、政治、原住民、外籍劳工、非法捕鱼问题…,,2023-09-18 14:22:16,2023 / 中国台湾 / 剧情 悬疑 / 唐福睿 / 李铭顺 范逸臣
10604086,封神第一部：朝歌风云,,https://dou.img.lithub.cc/movie/10604086.jpg,2023-07-20(中国大陆),https://movie.douban.com/subject/10604086/,7.8,"动作,战争,奇幻",3,不喜欢。推荐不看。,,2023-08-15 23:06:31,2023 / 中国大陆 / 动作 战争 奇幻 古装 / 乌尔善 / 费翔 李雪健
35698284,关于我和鬼变成家人的那件事,,https://dou.img.lithub.cc/movie/35698284.jpg,2023-02-10(中国台湾),https://movie.douban.com/subject/35698284/,8.1,"喜剧,悬疑,同性",5,笑笑,,2023-08-10 23:50:01,2022 / 中国台湾 / 喜剧 悬疑 同性 奇幻 / 程伟豪 / 许光汉 林柏宏
21318488,消失的爱人,,https://dou.img.lithub.cc/movie/21318488.jpg,2014-09-26(纽约电影节),https://movie.douban.com/subject/21318488/,8.7,"剧情,悬疑,惊悚",4,“当我想到我的妻子时，我总是先想起她的头颅。我想象着劈开她那可爱的头颅，梳理她的大脑，试图找到答案——任何婚姻中的首要问题的答案：What are you thinking?How are you feeling? What have we done to each other?”,,2023-07-26 22:11:42,2014 / 美国 / 剧情 悬疑 惊悚 犯罪 / 大卫·芬奇 / 本·阿弗莱克 裴淳华
36035676,长安三万里,,https://dou.img.lithub.cc/movie/36035676.jpg,2023-07-08(中国大陆),https://movie.douban.com/subject/36035676/,8.3,"动画,历史",5,若不是这电影，还真不了解李白高适之间的这些故事。,,2023-07-21 23:58:26,2023 / 中国大陆 / 动画 历史 / 谢君伟 邹靖 / 杨天翔 凌振赫
1790577,放·逐,,https://dou.img.lithub.cc/movie/1790577.jpg,2006-10-19(中国香港),https://movie.douban.com/subject/1790577/,8.3,"惊悚,犯罪",4,,,2023-06-17 23:14:42,2006 / 中国香港 / 惊悚 犯罪 / 杜琪峰 / 黄秋生 吴镇宇
35457272,保你平安,,https://dou.img.lithub.cc/movie/35457272.jpg,2023-03-10(中国大陆),https://movie.douban.com/subject/35457272/,7.6,"剧情,喜剧",4,别信什么谣言止于智者，这是屁话。止于智者了，但架不住现今微博抖音一众博眼球蹭流量的傻逼呀。,,2023-06-10 00:28:10,2022 / 中国大陆 / 剧情 喜剧 / 大鹏 / 大鹏 李雪琴
30209084,对不起，我们错过了你,,https://dou.img.lithub.cc/movie/30209084.jpg,2019-05-16(戛纳电影节),https://movie.douban.com/subject/30209084/,8.5,"剧情,家庭",4,,,2023-06-08 23:17:21,2019 / 英国 法国 比利时 / 剧情 家庭 / 肯·洛奇 / 克里斯·希钦 黛比·哈尼伍德
26374197,蜘蛛侠：平行宇宙,,https://dou.img.lithub.cc/movie/26374197.jpg,2018-12-21(中国大陆),https://movie.douban.com/subject/26374197/,8.6,"动作,科幻,动画",4,,,2023-06-06 23:18:17,2018 / 美国 / 动作 科幻 动画 冒险 / 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 / 沙梅克·摩尔 杰克·约翰逊
20452350,9号秘事 第一季,,https://dou.img.lithub.cc/movie/20452350.jpg,2014-02-05(英国),https://movie.douban.com/subject/20452350/,9.1,"喜剧,悬疑,恐怖",4,看了第一季6集+第二季第1集。准备弃了，不是我喜欢的类型，英式幽默欣赏不来，悬疑反转还是《毛骗》更适合我看。,,2023-05-16 17:40:40,2014 / 英国 / 喜剧 悬疑 恐怖 / 大卫·科尔 / 里斯·谢尔史密斯 史蒂夫·佩姆伯顿
26087471,俄罗斯方块,,https://dou.img.lithub.cc/movie/26087471.jpg,2023-03-15(西南偏南电影节),https://movie.douban.com/subject/26087471/,8.1,"剧情,惊悚,传记",5,,,2023-05-12 00:13:13,2023 / 英国 美国 / 剧情 惊悚 传记 历史 / 乔·拜尔德 / 塔伦·埃哲顿 尼基塔·叶甫列莫夫
34941536,宇宙探索编辑部,,https://dou.img.lithub.cc/movie/34941536.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8,"喜剧,科幻",1,无聊，欣赏不来,,2023-05-11 21:28:20,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
3143676,林中小屋,,https://dou.img.lithub.cc/movie/3143676.jpg,2012-03-09(西南偏南电影节),https://movie.douban.com/subject/3143676/,7.6,恐怖,4,,,2023-05-09 00:15:25,2012 / 美国 / 恐怖 / 德鲁·戈达德 / 克里斯汀·康奈利 克里斯·海姆斯沃斯
35588177,漫长的季节,,https://dou.img.lithub.cc/movie/35588177.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",5,,,2023-05-06 13:47:17,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
1998799,灌篮高手,,https://dou.img.lithub.cc/movie/1998799.jpg,1993-10-16(日本),https://movie.douban.com/subject/1998799/,9.7,"喜剧,动画,运动",4,第一次看，站在如今这个年纪看来还是更喜欢《强风吹拂》,,2023-04-26 13:40:40,1993 / 日本 / 喜剧 动画 运动 / 西泽信孝 角铜博之 志水淳儿 明比正行 又野弘道 中村哲治 吉泽孝男 有迫俊彦 竹之内和久 / 草尾毅 绿川光
35413042,怒呛人生 第一季,,https://dou.img.lithub.cc/movie/35413042.jpg,2023-04-06(美国),https://movie.douban.com/subject/35413042/,8.6,"剧情,喜剧",4,,,2023-04-24 22:36:08,2023 / 美国 / 剧情 喜剧 / 宮崎光代 杰克·施莱尔 李成真 / 史蒂文·元 黄阿丽
35739931,下一个素熙,,https://dou.img.lithub.cc/movie/35739931.jpg,2022-05-25(戛纳电影节),https://movie.douban.com/subject/35739931/,8.3,剧情,5,,,2023-04-15 00:16:23,2022 / 韩国 / 剧情 / 郑朱莉 / 金时恩 裴斗娜
25848328,最后生还者 第一季,,https://dou.img.lithub.cc/movie/25848328.jpg,2023-01-15(美国),https://movie.douban.com/subject/25848328/,9,"剧情,动作,科幻",5,,,2023-04-08 23:34:44,2023 / 美国 加拿大 / 剧情 动作 科幻 惊悚 恐怖 冒险 / 克雷格·麦辛 尼尔·德拉柯曼 彼得·霍尔 杰里米·韦布 亚斯米拉·日巴尼奇 丽萨·约翰逊 阿里·阿巴西 / 佩德罗·帕斯卡 贝拉·拉姆齐
30238385,强风吹拂,,https://dou.img.lithub.cc/movie/30238385.jpg,2018-10-02(日本),https://movie.douban.com/subject/30238385/,9.6,"动画,运动",5,别再问，跑下去。,,2023-04-08 20:42:24,2018 / 日本 / 动画 运动 / 野村和也 板津匡览 江副仁美 佐藤雅子 丝贺慎太郎 镰田祐辅 / 大塚刚央 丰永利行
36193784,黑暗荣耀 第二季,,https://dou.img.lithub.cc/movie/36193784.jpg,2023-03-10(韩国),https://movie.douban.com/subject/36193784/,9,"剧情,悬疑",5,,,2023-04-02 01:37:39,2023 / 韩国 / 剧情 悬疑 / 安吉镐 / 宋慧乔 李到晛
35314632,黑暗荣耀,,https://dou.img.lithub.cc/movie/35314632.jpg,2022-12-30(韩国),https://movie.douban.com/subject/35314632/,8.9,剧情,5,,,2023-04-02 01:37:28,2022 / 韩国 / 剧情 / 安吉镐 / 宋慧乔 李到晛
35465232,狂飙,,https://dou.img.lithub.cc/movie/35465232.jpg,2023-01-14(中国大陆),https://movie.douban.com/subject/35465232/,8.5,"剧情,犯罪",5,,,2023-02-01 23:49:14,2023 / 中国大陆 / 剧情 犯罪 / 徐纪周 / 张译 张颂文
35267208,流浪地球2,,https://dou.img.lithub.cc/movie/35267208.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35267208/,8.3,"科幻,冒险,灾难",3,,,2023-01-30 12:58:32,2023 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 刘德华
35766491,满江红,,https://dou.img.lithub.cc/movie/35766491.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35766491/,7,"剧情,喜剧,悬疑",4,,,2023-01-30 12:58:15,2023 / 中国大陆 / 剧情 喜剧 悬疑 古装 / 张艺谋 / 沈腾 易烊千玺